,CRC,adenoma,NAFLD,CD,IGT,T2D,ACVD,LC,RA,T1D,VKH,SPA,ME_CFS,melanoma,NSCLC,RCC
Streptococcus lutetiensis,-0.00012382107015635108,-4.181880864609622e-05,2.1518609592032376e-05,1.906274424022421e-05,0.0,-4.874451833821035e-05,-5.179706933902141e-05,-8.651151072555194e-05,4.408640440346306e-05,0.00011169804772637082,0.0,-6.614795206400636e-05,0.0,0.0,9.758323384736755e-06,1.3968621916182213e-05
Streptococcus mitis,0.006441739646359277,0.0026012550892634237,0.0008698355041114663,0.00014292257749814064,-0.0007920789548517642,-0.0006419951039637481,0.00887269672643893,0.0013076112252078068,-0.00034724006413586525,-0.0012617750310983035,0.0001892277628852659,0.0002777243386624,-0.00031150557608568665,-0.0005071052875000307,-0.0003007757032140015,-0.0002395568412999281
Streptococcus mutans,0.0019638746230883656,0.0004864291170740849,0.0008193630478746795,3.648341095146565e-05,0.001814785636978646,0.0019101844123653553,0.00016749797971001872,0.0028488080072232125,0.0001240873482833821,0.00012186668904788653,-2.4580603552471613e-05,-3.4157039622443346e-05,4.033518518518522e-05,0.0015723181276922425,-0.00016356864827865084,-0.00010845525867408147
Streptococcus oralis,0.01070637333081015,0.0035901916288512705,0.002514829666263519,0.0001466210592426566,-0.00019293430341825858,0.0005253106999468142,0.012283194695897589,0.003818920816326739,0.0004115747072409453,-0.001621406161653038,0.00026855551962957355,-0.00046036950700982873,-0.0008421036600141427,-0.0002991143595653775,0.0004265571144332131,-0.00029531077409390965
Streptococcus parasanguinis,0.011772669291325123,0.0062976802872030824,0.014306361824828943,-0.0002913359895666292,0.0024614958323176707,0.0013530687650292591,0.003106856746457525,0.015965306512719546,0.0006394093249677605,0.001798326929464812,-0.00655019885976458,-0.0015989082529960547,0.0006822721024236283,0.0010545526502001238,0.0008661122865537097,-0.0008008766651479982
Streptococcus pasteurianus,0.0005815558484541412,-0.00022775206525164785,4.6446260127966146e-05,0.00048793374456205076,0.0,0.0011820141388689232,0.00018540665392449856,0.00027215186702543814,-0.00019279798898530023,-0.0003268448492530812,6.866437896294409e-05,0.00030662953876477487,-0.00010722222396957943,-0.0002595285483405888,-0.0001164778006097519,-0.00020831129562604394
Streptococcus salivarius,0.0017894141321569193,0.002598138088373615,0.007837840813646461,-0.00035237219339532064,0.0004378855051735429,0.004645009151747277,0.009173107358143412,0.006178616242168025,0.0017623243346877114,0.0011742671449179055,-0.009622376471956332,0.0017183023998135292,-0.0022072845406791008,0.0010930634425100002,0.0007062528028454362,-0.0006128169403962168
Streptococcus salivarius 2,9.48990281471791e-05,-2.9402107500496878e-05,-6.699544935275267e-05,-4.634374569886681e-05,8.095602498112001e-05,-6.0641429116874674e-05,-5.4086822311954495e-05,0.00017235471599393975,5.77101443366066e-05,0.0,0.0,1.85213514497015e-05,0.00010134421852639586,-0.00013572950435794155,-1.2858932380792527e-05,-2.002943908392736e-05
Streptococcus sanguinis,0.005886425501881664,0.0006061138664789589,0.00019736741271037867,-0.0006394863716458314,-0.0003518033505922299,0.0008560739965420212,0.0037651310561032814,0.0002763846691176835,0.0005065658959175643,0.0001530738735974298,-0.00022652796650718203,9.832925037888796e-05,-0.000671836166637349,-3.914360000148857e-05,-0.0003659067045133977,-0.0005721057990947688
Streptococcus sp. I-P16,0.0009685539073892736,0.000926550913885294,-0.0003115963092648181,0.00026992880486664106,0.00012584761165974488,0.0018172789232630182,0.021747438532229088,-0.001012985276349741,0.0032728001650191192,-0.0002960722747424364,-6.974552175361455e-05,0.0013444437282799273,-0.00014605620165620173,-0.0005018951935883995,-0.0006276868398401681,0.00013745269126126916
Streptococcus sp. UBA632,0.0,0.0,0.0,0.0,0.0,7.863429792116899e-06,4.3970816234548525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus thermophilus,0.0024573436418818193,-0.0008995185416257551,0.007327113646644286,-0.00043653261313170453,0.0011410936412781876,-0.0009928347985460814,-0.0004982061574145809,0.00042217533538090697,-0.0017380540459428153,0.0018690297851065324,-0.002014176756295586,-0.003063833790077729,0.00032152180097449334,0.00038047003564481674,0.007361484469973107,0.007998234454647365
Streptococcus vestibularis,0.0047238851891857545,0.0016653966111184078,0.007419477353460972,0.000221293244218863,0.0028178121745808934,0.006327841224285294,0.012130880646476404,0.010425963355551151,-8.580533406204975e-05,-9.127911085270515e-05,-9.815507815856188e-05,-0.0006875117765410935,7.138419452887538e-05,0.0008276147172441641,-0.00022428865064356437,0.00014107228864799275
Subdoligranulum sp. CAG:314,0.00023218039761491348,0.00011345582447661952,-0.0006122108803549311,0.0,0.002177586738561999,0.0001298514011074383,-0.0002852333788870454,-0.00012864259174590991,-6.098373531427075e-05,0.00024683219347007557,-0.00014460616521407992,1.904313363415813e-05,0.0009648935534694519,0.0010872864875940311,0.0009157500750998562,0.0013661089689824045
Succinatimonas hippei,4.4604921432839624e-05,-8.749634267562456e-05,-5.4883141269852854e-05,0.0,-7.294909880526322e-05,-6.246067252094988e-05,0.00010047130167887679,-3.2973387610842184e-05,-2.3985500856261015e-05,-0.00021559806202962818,-8.121261663978034e-05,-7.857046100229954e-05,-0.0002287809897283054,-0.00010254168949801883,-0.0001288636976521136,-2.883429142869111e-05
Succinatimonas sp. CAG:777,-0.0007222212421424139,0.0,-7.676240397470465e-05,0.0,-0.0003022315622259156,-0.0005836442479697314,-7.712736736144833e-05,-0.0005066683270254288,-0.000175734996109909,-0.0004054834633326985,-9.901891732311251e-05,-0.00010609548785556615,-0.00010705139082225413,0.0,0.0,0.0
Sutterella parvirubra,0.00010864844590297682,0.00019069651384783529,-0.00013926023963454272,0.0,0.0,-5.006663650623026e-05,6.046464852650993e-05,-9.475021731759856e-06,-2.5226078547184235e-05,0.0,0.00018280133216510053,-1.849374688476923e-05,0.0,0.0,-1.6131802295568626e-05,0.0
Sutterella sp. CAG:521,8.213666341090327e-05,0.0003726156685946604,0.0001435465714830218,4.1165968557677335e-05,-5.486205177079085e-05,-0.00013345466637729463,-0.00023755450872944194,-0.00013485374187097206,-0.0001569951250694992,-6.843962683806027e-05,9.659474158927353e-05,9.95718746208513e-05,-6.569569818265458e-05,0.0,-0.00010565715038992706,0.0002280130530572648
Sutterella wadsworthensis 1,0.0005533987760644249,0.006712774301650733,0.00024588912887486944,-0.0022117830482462084,-0.0007740988823398525,-0.002231158370189153,-0.002903137467782088,0.0009028693816342891,-0.0023278690573163047,0.0011180522113846425,0.00012172661813893096,0.0006247508092957392,0.00022202420931053177,-0.00043533777674239165,0.0004687632557800912,0.0005901856433795385
Sutterella wadsworthensis 2,-0.00023443834603827297,0.0005401523460050098,-0.0004841434850612514,0.00022389668509571674,-0.0010085077648105414,-0.0004368894841020077,-0.0005191955456226338,0.0006609958847257071,-0.0006655438472825382,0.001315181448850116,0.0003052726247143294,-0.0023960139779423814,0.00024144504375286837,-0.0003409429064588416,-0.002113259160679941,-0.0005957895675470172
Tissierellia bacterium S7-1-4,-1.474918035918701e-05,0.0,0.0,0.0,0.0,0.0,9.989522104329356e-06,0.0,2.9416411872481207e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.185918032145931e-05
Treponema succinifaciens,-7.062325685502099e-06,-1.239031155991483e-05,0.0,0.0,0.0,-6.846504375095477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0106407132052975e-05
Turicibacter sanguinis 1,0.00028181196183408284,-0.00027054194131305914,-0.00019074827047427947,-0.001046439201225474,0.000162753851528528,-0.0005220276247054107,-0.000377621651487229,-0.0001952773216443948,0.00026286254333076644,0.0004561956630009093,-0.0007613508239719482,-0.0005279631436640033,-0.0002722309530668492,-0.00012920272933069902,-0.00022752190079982227,-0.0004231117733776024
Turicibacter sanguinis 2,-0.00028940893224985246,-0.00024270859020345328,-0.0004320915049492366,-0.0007287950683688045,-8.856466312722975e-05,0.00026830666535074,-0.0002872584048538817,-0.00039883884740858817,0.0013382712885896607,0.0021615394086576404,0.000202395999389979,-0.00015545997769673883,-0.00018657035812479577,0.00017611912743810374,-0.000809902630143483,-0.00038377281231567577
Turicimonas muris,-4.23998009433795e-05,3.353662115006476e-05,-5.0976412831692945e-05,0.0,0.0,7.380653692236996e-05,-8.793925602964844e-05,-0.00021656650234827145,6.567231625041964e-05,0.0,0.0,-5.462236840769916e-05,0.0,-6.809084489126689e-05,7.008099120035375e-05,0.0003850773469424456
Tyzzerella nexilis,0.0004558743841375033,0.0013845518655430124,-0.0015733900179152457,0.0004439124776670441,-9.57075747655678e-05,-0.0005102558769293127,0.005881895493262101,0.0030603290245573263,0.00040666443466884486,-0.0006989850811426007,0.00039159072777862576,0.0011328819012891502,-0.000871036381761216,-0.0003907485525408418,-0.00010458818263378996,0.00018161629807401708
Veillonella atypica,0.0011297610176366204,0.002857242684515127,-0.000369271378674706,-0.0004267446556107935,-0.00084049635154599,-0.000986910393071085,0.00045438525072325235,0.022326309234341923,0.00022751169311952983,-0.0006917642598513655,-0.0005850531828893656,0.0003078946566906706,-0.00029355425510917436,-0.0006501943803302062,-0.0006651706847707802,-0.0004683010457657774
Veillonella dispar,0.000813479999880155,0.0035789827720335535,-0.0006618648262352403,-0.00021215041653894324,-0.0005253581920154407,-0.0005966957045301995,0.0006943576204577193,0.0222397216334506,-0.00048582822986943734,0.0006962153800356573,-0.0010299928174624232,0.00047738976354403837,0.00012266014862390409,-0.0006710115559138489,-0.0002758779993057891,-0.0004385051837822719
Veillonella magna,8.067952405540342e-06,0.0,0.0,0.0,0.0,0.0,-1.059935609327118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819409506849111e-05,0.0
Veillonella parvula,0.0018962114559538648,0.002454896594751557,-0.0006718329417918839,0.0020455722477670107,-0.0004433569720008628,0.0014964305669517564,0.0019940966759587615,0.027587507243994332,0.0005570659203730308,0.0004327596001435719,-0.0005167140951035042,-0.00028554005379751097,-0.0007990148207942219,-0.0011536723384494984,-0.0004395074477142819,0.0003932547236931093
Veillonella seminalis,0.0,1.6697146807848748e-05,0.0,0.0,0.0,7.948495082382187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0254646163403365e-05,0.0
Veillonella sp. CAG:933,4.619354376947956e-05,0.00011280406194908517,8.322395005009862e-05,0.0,0.0,0.0,-3.254478892034819e-05,-1.6231712356944873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella sp. oral taxon 158,0.0004107265026994859,0.0012823244548812063,-0.0007494112587902259,0.0003816614361223381,-0.0004243182381350443,-0.0006363846938438261,-0.00024186717230406847,0.0022237526951705785,-0.001757167731276162,0.0004925997012407559,-0.0035097305100611166,-0.00047930058027644104,-0.0006617242171944577,-0.0021012773207285808,-0.0003868146543996201,0.00035110300752121403
Veillonella tobetsuensis,-0.00034160312688476344,-0.0004750994147301267,-0.00013375947824025328,-0.00025510724269546845,-8.831162460225504e-05,-0.00022429691862917514,0.0003354393941519966,0.001252352910908693,-0.0008094153754678845,-0.00031200513409453806,-0.0010464486564556803,-0.00021332236165163944,-4.892189841422893e-05,-0.0004481204071020689,-0.0003237739185325928,-0.00031225630197324026
Verrucomicrobia bacterium CAG:312_58_20,2.90392615679373e-05,0.0,6.366228115607638e-05,0.0,-8.829958401967736e-05,0.0,0.0,-3.1759779041434524e-05,-1.901649395031085e-05,0.0,0.0,0.0,-3.181503023971205e-05,4.669608450613109e-05,-0.00014401483738048432,-5.7045815522959297e-05
Weissella cibaria,-0.00028370561503795734,-0.00012081756456388566,-6.753739937965947e-05,-8.548968460460031e-05,-0.00014830391159838962,-0.00013205263882413215,-7.895536177695111e-05,-0.00018138395353193873,0.00017765020737406552,0.0,0.0,-0.00011602956012900605,5.6276203056506974e-05,0.0,-0.000241930856830085,-6.791271786251772e-05
Weissella confusa,-0.0003549497949912773,-0.0002497738033711772,-7.641739011301364e-05,0.00011586140979611876,-5.762849038832759e-05,-0.0001305225983913984,0.00019734614004746076,7.480090250590997e-05,0.0022303124634595016,-0.0003956945604730297,-2.420771248171142e-05,5.095488364309648e-05,0.0,-0.000133567826046564,-5.0085395277513445e-05,-1.5517540178079605e-05
[Clostridium] hiranonis,-2.0610266473218512e-05,0.0,0.0,-3.046628314025783e-05,0.0,7.068752500464555e-06,3.422976439140321e-05,0.0,0.0,0.0,-3.627215056029485e-05,0.0,0.0,0.0,0.0,0.0
[Staphylococcus] sp. CAG:324,-0.00012749761571815673,-0.00015703660715235912,-0.0017979113941047418,0.0,0.0005755949978027428,-0.0007084828369492627,-0.00011319615958430041,-2.5308937351350997e-05,6.861452106698997e-05,0.00013043949056842536,-0.0003132375922166354,-0.00030900601937316563,0.00030623846244439036,0.00030904199008355575,-0.00028335900683443326,0.0003017384251080876
bacterium LF-3 / Coprobacillus sp. CAG:235,-0.0011524720288249946,-0.008589585434057133,0.0005190049230649612,-0.0004936580904766225,0.0006136961771846197,0.003836117884609618,0.0028581696776711334,-0.0009247948004882725,0.00865463796266406,0.005172325306263427,-0.00731665580502815,0.003433544761926624,-0.0015527461097396037,-0.002521848138893083,-0.0009452242107433669,-0.000680313835071448
bacterium OL-1,8.99138860735574e-05,0.00036699935522162703,6.20574267614775e-05,3.220883652719952e-05,-3.169141093948288e-05,0.0001405589287155797,0.0005576422877345603,-9.032070052293167e-05,-2.933266626616912e-05,6.427296186275393e-05,-0.00031685443744644906,-0.00011682684766559513,0.0,-4.9037999037999075e-05,0.0,0.0
butyrate-producing bacterium SS3/4 - Clostridium sp. CAG:81,-0.0008584698043227037,0.0016976125125864445,-0.0015161966287825291,-0.0023765787986367733,-0.0017805234869827599,-0.0008327286992131361,-0.0006707957384586979,0.002932470074292708,0.000864100968227985,0.0006779276432229867,0.0008551641293248384,0.0010265527174929748,-0.0011638031719452642,-0.0007772602839400899,-0.001995603076658702,-0.0007885968557297442
unclassified,0.0008439543055326879,-0.0037758747244091206,-0.007694445987750353,-0.0013788152883116062,0.002264783675583355,-0.0010194699463751077,-0.0012250772307783734,-0.004261356689960955,-0.0016258402839563369,-0.000561150215032177,-0.0010087921690023068,-0.006663168438142,0.0020608828763588392,0.0010580173670058249,0.0020046172212718825,0.0029073175521098227
unclassified Achromobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unclassified Acidaminococcaceae,5.6545034518469444e-05,0.0,3.408523006666771e-05,0.0,0.0,1.9235668516304324e-05,0.0,-8.668826721279333e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.591852127670259e-05,2.2427050268132675e-05
unclassified Acidaminococcus,-4.8526621553370515e-05,-8.506883866471926e-05,-1.7715676487658675e-05,0.0002790633996413608,0.0,0.0003042909873569759,5.736839666875072e-05,7.087569497465404e-06,9.656189224077219e-05,0.0,-2.5397827075340416e-05,0.000182384652547616,-4.8728976218614794e-05,-5.2556818181818265e-05,-3.390490513998737e-05,-7.838752292620651e-05
unclassified Acidiphilium,-5.912762940310052e-05,-5.027170347830757e-05,-0.00012009743101560804,0.0,-9.877552501218675e-05,-0.00039945645888906056,-4.404689061873052e-05,-0.00013691228456446018,-0.0006100128076236362,-8.85626315968485e-05,-0.00017012323221226455,-0.00022554189293615574,0.0,-6.420322816347703e-05,0.0,-3.4048966638434854e-05
unclassified Actinobacteria,-0.0001884542213072618,3.0079682908927905e-05,-0.00012414544467148213,0.0,0.002438798728379343,-0.00014791940674291457,-2.8438826647201762e-05,0.0,-0.0002517091705876217,0.00037754522969290604,-2.996933231346319e-05,0.0,0.0,0.00012410019901978674,-0.00013542667566762766,0.0008001705916444853
unclassified Aeromonadales,1.7937669660437008e-05,0.0,0.0,0.0,0.0,5.074058601509276e-05,8.579673334344146e-06,6.948241556564988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unclassified Akkermansia,1.7897596253053836e-05,0.0,-4.107646485311116e-05,0.0,0.0,-7.089786376353686e-05,0.0,8.457183614448576e-05,0.0,8.70669389315807e-05,0.0,0.0,0.00014334260033757655,0.0013760397420258623,4.542005143029029e-05,0.00014610390440368141
unclassified Alistipes,0.00041539366408924747,-0.00037387444283707534,-0.0004195603507255694,-0.0007139458286052681,4.22616056110937e-05,-0.0023240261825587714,-0.0003933424982369565,-0.0013149567069296352,-0.001661464835474814,0.0004689234733446524,-0.00024455480877584866,-0.0010026379307814944,0.00217577541120172,8.442193577102348e-05,-0.00030072698528587846,0.00036589893884469575
unclassified Alphaproteobacteria,-1.4774429238210362e-05,0.0,2.5575426821618025e-05,0.0,0.0,-7.244941252212881e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00021881614715914315,0.0,0.00010541295060952023,3.954609703308787e-05
unclassified Anaeromassilibacillus,0.00027011582381324345,-0.00016640993591043003,-6.635797680767491e-05,-0.00013439556412107878,-0.00011320929786102756,-0.0001195084462906715,-1.4585365776986933e-05,-4.171678448653684e-05,-0.00013342592002885565,0.0,-2.4447958977256818e-05,-1.885920536445675e-05,-3.137337962962962e-05,0.0008545347169139725,-9.227695844912312e-05,9.11862220917825e-05
unclassified Anaerostipes,-4.373827276684437e-05,0.0,-0.0001686556459162894,0.0,0.0,-6.989806919242573e-05,7.865088620960936e-05,-3.883720873233743e-05,-3.70012524938144e-05,0.0,0.0,3.3233351575885035e-05,0.0,0.0,0.0,5.7724442649016215e-05
